Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
6019,US-2021-166373,2021-10-21,2021-10-25,Standard Class,JF-15565,Jill Fjeld,Replacement ,,San Antonio,Texas,78207,Central,TEC-AC-10002323,Pre Book,Accessories,,6,0.2,-9.282
6020,US-2021-111493,2021-10-21,2021-10-22,First Class,CM-12160,Charles McCrossin,Replacement ,,Baltimore,Maryland,21215,East,TEC-AC-10004510,pre book,Accessories,98.16,6,0.0,9.816
6021,US-2021-133669,2021-10-21,2021-10-27,Standard Class,SV-20935,Susan Vittorini,Replacement ,,Columbus,Ohio,43229,East,TEC-PH-10001305,Pre Book,Phones,,8,0.4,-47.0304
6022,US-2021-165148,2021-10-22,2021-10-24,First Class,PM-19135,Peter McVee,Other,United States,Detroit,Michigan,48227,Central,FUR-FU-10000732,direct sale,Furnishings,31.4,5,0.0,10.048
6023,US-2021-169887,2021-10-22,2021-10-22,Same Day,MS-17530,MaryBeth Skach,Replacement,United States,Seattle,Washington,98105,West,FUR-FU-10003095,Direct Sale,Furnishings,101.94,3,0.0,30.582
6024,US-2021-116400,2021-10-22,2021-10-24,First Class,EB-13930,Eric Barreto,Replacement,,Richmond,Virginia,23223,South,FUR-FU-10003731,Direct Sale,Furnishings,39.92,4,0.0,11.1776
6025,US-2021-169887,2021-10-22,2021-10-22,Same Day,MS-17530,MaryBeth Skach,Replacement,,Seattle,Washington,,West,OFF-AR-10002766,THIRD PARTY,Art,,3,0.0,2.2518
6026,US-2021-169887,2021-10-22,2021-10-22,Same Day,MS-17530,MaryBeth Skach,Replacement,,Seattle,Washington,98105,West,OFF-PA-10003001,THIRD PARTY,Paper,6.68,1,0.0,3.2064
6027,US-2021-165484,2021-10-23,2021-10-29,Standard Class,HK-14890,Heather Kirkland,Servicing ,,Chicago,Illinois,60610,Central,FUR-FU-10001196,Direct Sale,Furnishings,16.156,7,0.6,-12.117
6028,US-2021-151323,2021-10-23,2021-10-28,Standard Class,AB-10255,Alejandro Ballentine,Other ,,Seattle,Washington,98103,West,OFF-FA-10002983,Third Party,Fasteners,17.05,5,0.0,8.184
6029,US-2021-132661,2021-10-23,2021-10-29,Standard Class,SR-20740,Steven Roelle,Other ,,New York City,New York,10024,East,OFF-PA-10000482,Third Party,Paper,379.4,10,0.0,178.318
6030,US-2021-165484,2021-10-23,2021-10-29,Standard Class,HK-14890,Heather Kirkland,Servicing,,Chicago,Illinois,60610,Central,OFF-PA-10000595,Third Party,Paper,54.816,3,0.2,17.8152
6031,US-2021-158925,2021-10-24,2021-10-28,Standard Class,JP-15460,Jennifer Patt,Servicing,,Houston,Texas,77041,Central,OFF-PA-10003072,THIRD PARTY,Paper,15.552,3,0.2,5.4432
6032,US-2021-118311,2021-10-24,2021-10-28,Standard Class,ED-13885,Emily Ducich,Other ,,San Francisco,California,94110,West,TEC-AC-10000892,PRE BOOK,Accessories,450.0,5,0.0,162.0
6033,US-2021-166275,2021-10-24,2021-10-24,Same Day,SS-20590,Sonia Sunley,Replacement ,,San Francisco,California,94109,West,TEC-AC-10001838,pre book,Accessories,199.99,1,0.0,85.9957
6034,US-2021-121748,2021-10-24,2021-10-28,Second Class,VW-21775,Victoria Wilson,Servicing,,Los Angeles,California,90032,West,TEC-AC-10002637,Pre Book,Accessories,,2,0.0,21.5988
6035,US-2021-121748,2021-10-24,2021-10-28,Second Class,VW-21775,Victoria Wilson,Servicing,,Los Angeles,California,90032,West,TEC-AC-10003063,Pre Book,Accessories,100.0,4,0.0,21.0
6036,US-2021-121020,2021-10-24,2021-10-31,Standard Class,CG-12040,Catherine Glotzbach,Other,,Lebanon,Tennessee,,South,TEC-PH-10001061,Pre Book,Phones,239.976,3,0.2,17.9982
6037,US-2021-153318,2021-10-25,2021-10-28,First Class,JS-15595,Jill Stevenson,Servicing,,Miami,Florida,33180,South,TEC-PH-10000984,Pre Book,Phones,783.96,5,0.2,78.396
6038,US-2021-116596,2021-10-27,2021-10-31,Standard Class,BW-11200,Ben Wallace,Replacement,,New York City,New York,10011,East,FUR-CH-10000553,Direct Sale,Chairs,427.644,14,0.1,80.7772
6039,US-2021-120873,2021-10-27,2021-11-01,Second Class,BW-11200,Ben Wallace,Replacement ,,Hampton,Virginia,23666,South,FUR-CH-10000847,Direct Sale,Chairs,290.98,1,0.0,75.6548
6040,US-2021-152632,2021-10-27,2021-11-02,Standard Class,JE-15475,Jeremy Ellison,Replacement ,,Troy,New York,12180,East,FUR-FU-10002671,Direct Sale,Furnishings,40.2,3,0.0,19.296
6041,US-2021-156811,2021-10-27,2021-11-02,Standard Class,BP-11095,Bart Pistole,Servicing,,San Francisco,California,,West,OFF-AP-10001366,third party,Appliances,43.92,4,0.0,11.8584
6042,US-2021-156811,2021-10-27,2021-11-02,Standard Class,BP-11095,Bart Pistole,Servicing ,,San Francisco,California,,West,OFF-BI-10001628,Third Party,Binders,25.032,3,0.2,7.8225
6043,US-2021-116596,2021-10-27,2021-10-31,Standard Class,BW-11200,Ben Wallace,Replacement ,,New York City,New York,,East,OFF-BI-10002949,THIRD PARTY,Binders,9.728,2,0.2,3.2832
6044,US-2021-117387,2021-10-27,2021-10-31,Standard Class,PA-19060,Pete Armstrong,Other,,San Francisco,California,94122,West,OFF-BI-10004308,third party,Binders,67.136,4,0.2,25.176
6045,US-2021-116596,2021-10-27,2021-10-31,Standard Class,BW-11200,Ben Wallace,Replacement ,,New York City,New York,,East,OFF-FA-10000134,Third Party,Fasteners,40.67,7,0.0,12.6077
6046,US-2021-116596,2021-10-27,2021-10-31,Standard Class,BW-11200,Ben Wallace,Replacement,,New York City,New York,10011,East,OFF-ST-10000636,Third Party,Storage,33.48,2,0.0,1.3392
6047,US-2021-144344,2021-10-28,2021-10-28,Same Day,PG-18820,Patrick Gardner,Replacement ,,Boynton Beach,Florida,,South,FUR-FU-10000076,DIRECT SALE,Furnishings,47.952,3,0.2,13.7862
6048,US-2021-142545,2021-10-28,2021-11-03,Standard Class,JD-15895,Jonathan Doherty,Servicing,,Belleville,New Jersey,7109,East,FUR-FU-10001861,Direct Sale,Furnishings,77.6,4,0.0,38.024
6049,US-2021-144344,2021-10-28,2021-10-28,Same Day,PG-18820,Patrick Gardner,Replacement ,,Boynton Beach,Florida,33437,South,FUR-FU-10003268,Direct Sale,Furnishings,63.968,2,0.2,0.0
6050,US-2021-144344,2021-10-28,2021-10-28,Same Day,PG-18820,Patrick Gardner,Replacement ,,Boynton Beach,Florida,33437,South,FUR-FU-10003553,DIRECT SALE,Furnishings,165.048,3,0.2,41.262
6051,US-2021-120369,2021-10-28,2021-10-28,Same Day,VB-21745,Victoria Brennan,Servicing ,,Rochester,New York,14609,East,FUR-FU-10003806,Direct Sale,Furnishings,756.8,5,0.0,75.68
6052,US-2021-125815,2021-10-28,2021-11-01,Second Class,DL-13330,Denise Leinenbach,Replacement ,,New York City,New York,10009,East,OFF-AR-10004441,third party,Art,12.42,3,0.0,5.2164
6053,US-2021-140641,2021-10-28,2021-11-02,Standard Class,EP-13915,Emily Phan,Replacement ,,Tampa,Florida,33614,South,OFF-BI-10001191,Third Party,Binders,38.19,5,0.7,-26.733
6054,US-2021-134775,2021-10-28,2021-10-29,First Class,AS-10285,Alejandro Savely,Servicing,,San Francisco,California,94109,West,OFF-BI-10002225,Third Party,Binders,49.536,3,0.2,17.3376
6055,US-2021-142545,2021-10-28,2021-11-03,Standard Class,JD-15895,Jonathan Doherty,Servicing,,Belleville,New Jersey,7109,East,OFF-BI-10002706,Third Party,Binders,14.28,1,0.0,6.5688
6056,US-2021-144344,2021-10-28,2021-10-28,Same Day,PG-18820,Patrick Gardner,Replacement,,Boynton Beach,Florida,33437,South,OFF-BI-10003719,third party,Binders,37.425,5,0.7,-29.94
6057,US-2021-144393,2021-10-28,2021-11-04,Standard Class,SM-20950,Suzanne McNair,Servicing,,Greenville,North Carolina,27834,South,OFF-BI-10004236,Third Party,Binders,17.616,4,0.7,-14.0928
6058,US-2021-142545,2021-10-28,2021-11-03,Standard Class,JD-15895,Jonathan Doherty,Servicing ,,Belleville,New Jersey,7109,East,OFF-PA-10002105,third party,Paper,32.4,5,0.0,15.552
6059,US-2021-142545,2021-10-28,2021-11-03,Standard Class,JD-15895,Jonathan Doherty,Servicing,,Belleville,New Jersey,,East,OFF-PA-10004243,third party,Paper,56.91,3,0.0,27.3168
6060,US-2021-134775,2021-10-28,2021-10-29,First Class,AS-10285,Alejandro Savely,Servicing,,San Francisco,California,94109,West,OFF-PA-10004734,Third Party,Paper,50.96,7,0.0,25.48
6061,US-2021-130162,2021-10-28,2021-11-01,Standard Class,JH-15910,Jonathan Howell,Replacement,,Los Angeles,California,90032,West,OFF-ST-10001328,Third Party,Storage,93.06,6,0.0,26.0568
6062,US-2021-142545,2021-10-28,2021-11-03,Standard Class,JD-15895,Jonathan Doherty,Servicing ,,Belleville,New Jersey,7109,East,OFF-ST-10002756,Third Party,Storage,1082.48,8,0.0,10.8248
6063,US-2021-130162,2021-10-28,2021-11-01,Standard Class,JH-15910,Jonathan Howell,Replacement ,,Los Angeles,California,90032,West,TEC-PH-10002563,Pre Book,Phones,302.376,3,0.2,22.6782
6064,US-2021-146682,2021-10-29,2021-10-31,First Class,KW-16435,Katrina Willman,Replacement,,Lansing,Michigan,48911,Central,FUR-FU-10002671,Direct Sale,Furnishings,67.0,5,0.0,32.16
6065,US-2021-112389,2021-10-29,2021-11-02,Standard Class,JM-15655,Jim Mitchum,Servicing ,,Bridgeton,New Jersey,8302,East,OFF-AP-10001626,Third Party,Appliances,11.67,3,0.0,3.0342
6066,US-2021-131912,2021-10-29,2021-11-01,Second Class,LH-17155,Logan Haushalter,Replacement,,Los Angeles,California,,West,OFF-BI-10004236,Third Party,Binders,11.744,1,0.2,3.8168
6067,US-2021-112389,2021-10-29,2021-11-02,Standard Class,JM-15655,Jim Mitchum,Servicing ,,Bridgeton,New Jersey,8302,East,OFF-ST-10000419,Third Party,Storage,40.74,3,0.0,0.4074
6068,US-2021-167290,2021-10-30,2021-11-04,Standard Class,JF-15295,Jason Fortune-,Replacement,,Sterling Heights,Michigan,48310,Central,OFF-AR-10004078,third party,Art,11.68,2,0.0,3.504
6069,US-2021-153836,2021-10-30,2021-11-03,Standard Class,EH-13765,Edward Hooks,Servicing ,,New York City,New York,10011,East,OFF-AR-10004602,Third Party,Art,114.95,5,0.0,32.186
6070,US-2021-153836,2021-10-30,2021-11-03,Standard Class,EH-13765,Edward Hooks,Servicing ,,New York City,New York,10011,East,OFF-BI-10004817,Third Party,Binders,28.752,3,0.2,10.0632
6071,US-2021-105291,2021-10-30,2021-11-04,Standard Class,SP-20920,Susan Pistek,Replacement,,San Luis Obispo,California,93405,West,OFF-FA-10003059,third party,Fasteners,3.62,2,0.0,1.1946
6072,US-2021-119165,2021-10-31,2021-11-06,Standard Class,BD-11320,Bill Donatelli,Replacement,,Philadelphia,Pennsylvania,19143,East,FUR-CH-10000988,Direct Sale,Chairs,492.835,5,0.3,-14.081
6073,US-2021-146913,2021-10-31,2021-11-05,Standard Class,SF-20965,Sylvia Foulston,Servicing ,,San Francisco,California,94109,West,FUR-CH-10001854,Direct Sale,Chairs,1403.92,5,0.2,70.196
6074,US-2021-140130,2021-10-31,2021-11-05,Standard Class,HW-14935,Helen Wasserman,Servicing ,,Tulsa,Oklahoma,74133,Central,FUR-CH-10002084,direct sale,Chairs,368.97,3,0.0,81.1734
6075,US-2021-140130,2021-10-31,2021-11-05,Standard Class,HW-14935,Helen Wasserman,Servicing ,,Tulsa,Oklahoma,,Central,OFF-AR-10004269,third party,Art,12.39,3,0.0,3.4692
6076,US-2021-142251,2021-10-31,2021-11-04,Second Class,FO-14305,Frank Olsen,Replacement ,,Hollywood,Florida,33021,South,OFF-PA-10002986,Third Party,Paper,32.064,6,0.2,11.2224
6077,US-2021-140130,2021-10-31,2021-11-05,Standard Class,HW-14935,Helen Wasserman,Servicing,,Tulsa,Oklahoma,,Central,OFF-ST-10001128,third party,Storage,332.94,3,0.0,9.9882
6078,US-2021-144218,2021-10-31,2021-11-04,Standard Class,JD-15895,Jonathan Doherty,Servicing ,,Los Angeles,California,90045,West,OFF-ST-10002615,Third Party,Storage,1085.42,7,0.0,282.2092
6079,US-2021-140130,2021-10-31,2021-11-05,Standard Class,HW-14935,Helen Wasserman,Servicing ,,Tulsa,Oklahoma,74133,Central,OFF-SU-10001218,Third Party,Supplies,21.96,2,0.0,6.1488
6080,US-2021-159212,2021-11-01,2021-11-05,Standard Class,KM-16375,Katherine Murray,Other ,,Salem,Virginia,24153,South,OFF-EN-10002230,THIRD PARTY,Envelopes,251.79,3,0.0,118.3413
6081,US-2021-100671,2021-11-01,2021-11-04,First Class,CS-12490,Cindy Schnelling,Servicing,,Conroe,Texas,77301,Central,OFF-ST-10004950,Third Party,Storage,111.672,9,0.2,6.9795
6082,US-2021-129196,2021-11-01,2021-11-07,Standard Class,XP-21865,Xylona Preis,Replacement,United States,Chicago,Illinois,60610,Central,TEC-AC-10002473,Pre Book,Accessories,68.112,3,0.2,17.8794
6083,US-2021-159212,2021-11-01,2021-11-05,Standard Class,KM-16375,Katherine Murray,Other ,,Salem,Virginia,,South,TEC-PH-10003988,Pre Book,Phones,21.8,2,0.0,6.104
6084,US-2021-114972,2021-11-03,2021-11-06,First Class,PF-19225,Phillip Flathmann,Replacement ,,Los Angeles,California,,West,FUR-CH-10001190,Direct Sale,Chairs,,2,0.2,-29.9178
6085,US-2021-134180,2021-11-03,2021-11-07,Standard Class,JP-16135,Julie Prescott,Other ,,Philadelphia,Pennsylvania,19120,East,FUR-CH-10004886,DIRECT SALE,Chairs,470.155,7,0.3,-13.433
6086,US-2021-168893,2021-11-03,2021-11-08,Second Class,AP-10915,Arthur Prichep,Replacement ,,Henderson,Kentucky,42420,South,FUR-FU-10002885,Direct Sale,Furnishings,24.1,5,0.0,9.158
6087,US-2021-168893,2021-11-03,2021-11-08,Second Class,AP-10915,Arthur Prichep,Replacement,,Henderson,Kentucky,42420,South,FUR-TA-10003392,Direct Sale,Tables,842.94,3 units,0.0,160.1586
6088,US-2021-109365,2021-11-03,2021-11-08,Standard Class,XP-21865,Xylona Preis,Replacement,,Los Angeles,California,90049,West,OFF-AP-10002998,Third Party,Appliances,,2,0.0,14.2956
6089,US-2021-114972,2021-11-03,2021-11-06,First Class,PF-19225,Phillip Flathmann,Replacement ,,Los Angeles,California,,West,OFF-AP-10003057,third party,Appliances,1101.48,4,0.0,429.5772
6090,US-2021-128867,2021-11-03,2021-11-10,Standard Class,CL-12565,Clay Ludtke,Replacement ,,Urbandale,Iowa,50322,Central,OFF-AR-10000380,third party,Art,,2,0.0,22.788
6091,US-2021-168893,2021-11-03,2021-11-08,Second Class,AP-10915,Arthur Prichep,Replacement ,,Henderson,Kentucky,42420,South,OFF-AR-10001770,Third Party,Art,7.98,3,0.0,2.0748
6092,US-2021-127250,2021-11-03,2021-11-07,Standard Class,SF-20200,Sarah Foster,Replacement,,Marysville,Washington,98270,West,OFF-AR-10003394,THIRD PARTY,Art,8.82,3,0.0,2.3814
6093,US-2021-168893,2021-11-03,2021-11-08,Second Class,AP-10915,Arthur Prichep,Replacement ,,Henderson,Kentucky,42420,South,OFF-AR-10003772,THIRD PARTY,Art,8.75,1,0.0,2.625
6094,US-2021-109365,2021-11-03,2021-11-08,Standard Class,XP-21865,Xylona Preis,Replacement ,,Los Angeles,California,,West,OFF-BI-10002071,third party,Binders,9.296,2,0.2,3.0212
6095,US-2021-159023,2021-11-03,2021-11-05,First Class,NW-18400,Natalie Webber,Replacement,,Portland,Oregon,97206,West,OFF-BI-10002813,Third Party,Binders,4.158,7,0.7,-3.465
6096,US-2021-128867,2021-11-03,2021-11-10,Standard Class,CL-12565,Clay Ludtke,Replacement ,,Urbandale,Iowa,50322,Central,OFF-BI-10003981,third party,Binders,27.24,6,0.0,13.3476
6097,US-2021-109365,2021-11-03,2021-11-08,Standard Class,XP-21865,Xylona Preis,Replacement ,,Los Angeles,California,90049,West,OFF-BI-10003981,third party,Binders,43.584,12,0.2,15.7992
6098,US-2021-109365,2021-11-03,2021-11-08,Standard Class,XP-21865,Xylona Preis,Replacement ,,Los Angeles,California,,West,OFF-FA-10001561,third party,Fasteners,15.26,7,0.0,5.0358
6099,US-2021-168893,2021-11-03,2021-11-08,Second Class,AP-10915,Arthur Prichep,Replacement,,Henderson,Kentucky,,South,OFF-FA-10002280,THIRD PARTY,Fasteners,20.0,4,0.0,9.6
6100,US-2021-114972,2021-11-03,2021-11-06,First Class,PF-19225,Phillip Flathmann,Replacement ,,Los Angeles,California,90032,West,OFF-LA-10004545,Third Party,Labels,,7,0.0,41.2237
6101,US-2021-109365,2021-11-03,2021-11-08,Standard Class,XP-21865,Xylona Preis,Replacement,,Los Angeles,California,90049,West,OFF-PA-10000477,Third Party,Paper,19.44,3,0.0,9.3312
6102,US-2021-109365,2021-11-03,2021-11-08,Standard Class,XP-21865,Xylona Preis,Replacement ,,Los Angeles,California,90049,West,OFF-PA-10001725,third party,Paper,116.28,3,0.0,56.9772
6103,US-2021-160136,2021-11-03,2021-11-09,Standard Class,PJ-18835,Patrick Jones,Servicing ,,Dallas,Texas,75217,Central,OFF-PA-10002160,Third Party,Paper,9.248,2,0.2,3.3524
6104,US-2021-109365,2021-11-03,2021-11-08,Standard Class,XP-21865,Xylona Preis,Replacement ,,Los Angeles,California,90049,West,OFF-PA-10004359,Third Party,Paper,314.55,3,0.0,150.984
6105,US-2021-114972,2021-11-03,2021-11-06,First Class,PF-19225,Phillip Flathmann,Replacement,,Los Angeles,California,90032,West,TEC-AC-10000682,Pre Book,Accessories,82.95,5,0.0,29.0325
6106,US-2021-134180,2021-11-03,2021-11-07,Standard Class,JP-16135,Julie Prescott,Other ,,Philadelphia,Pennsylvania,19120,East,TEC-AC-10000892,PRE BOOK,Accessories,72.0,1,0.2,14.4
6107,US-2021-159023,2021-11-03,2021-11-05,First Class,NW-18400,Natalie Webber,Replacement ,,Portland,Oregon,97206,West,TEC-MA-10003337,pre book,Machines,179.991,3,0.7,-251.9874
6108,US-2021-163328,2021-11-04,2021-11-06,Second Class,TP-21565,Tracy Poddar,Servicing,,Eugene,Oregon,97405,West,FUR-CH-10000229,Direct Sale,Chairs,650.352,3,0.2,-97.5528
6109,US-2021-163328,2021-11-04,2021-11-06,Second Class,TP-21565,Tracy Poddar,Servicing ,,Eugene,Oregon,,West,FUR-CH-10003298,Direct Sale,Chairs,104.784,1,0.2,-14.4078
6110,US-2021-111563,2021-11-04,2021-11-08,Standard Class,SM-20005,Sally Matthias,Replacement,,Houston,Texas,77041,Central,FUR-FU-10000723,DIRECT SALE,Furnishings,66.112,4 units,0.6,-84.2928
6111,US-2021-165827,2021-11-04,2021-11-09,Standard Class,MF-17665,Maureen Fritzler,Servicing ,,Miami,Florida,33180,South,FUR-FU-10001889,Direct Sale,Furnishings,50.496,6,0.2,8.2056
6112,US-2021-111563,2021-11-04,2021-11-08,Standard Class,SM-20005,Sally Matthias,Replacement,,Houston,Texas,,Central,FUR-FU-10002445,Direct Sale,Furnishings,11.376,3,0.6,-5.688
6113,US-2021-163755,2021-11-04,2021-11-08,Second Class,AS-10285,Alejandro Savely,Servicing ,,Seattle,Washington,98103,West,FUR-FU-10003394,Direct Sale,Furnishings,209.88,3,0.0,35.6796
6114,US-2021-166443,2021-11-04,2021-11-05,First Class,LH-17020,Lisa Hazard,Replacement,,San Francisco,California,94122,West,FUR-FU-10004020,direct sale,Furnishings,38.29,7,0.0,16.4647
6115,US-2021-162236,2021-11-04,2021-11-06,Second Class,ER-13855,Elpida Rittenbach,Servicing,,Charlotte,North Carolina,28205,South,FUR-TA-10002533,Direct Sale,Tables,876.3,10,0.4,-292.1
6116,US-2021-146766,2021-11-04,2021-11-04,Same Day,TT-21220,Thomas Thornton,Replacement ,,Chula Vista,California,91911,West,OFF-AR-10002135,Third Party,Art,192.8,4,0.0,55.912
6117,US-2021-119018,2021-11-04,2021-11-08,Standard Class,CW-11905,Carl Weiss,Other ,,Los Angeles,California,90004,West,OFF-BI-10000494,THIRD PARTY,Binders,,1 units,0.2,1.305
6118,US-2021-119018,2021-11-04,2021-11-08,Standard Class,CW-11905,Carl Weiss,Other ,,Los Angeles,California,90004,West,OFF-BI-10003314,Third Party,Binders,,2,0.2,2.7956
6119,US-2021-143308,2021-11-04,2021-11-04,Same Day,RC-19825,Roy Collins,Replacement ,,Louisville,Kentucky,,South,OFF-FA-10000621,Third Party,Fasteners,10.74,3,0.0,5.2626
6120,US-2021-163328,2021-11-04,2021-11-06,Second Class,TP-21565,Tracy Poddar,Servicing,,Eugene,Oregon,97405,West,OFF-LA-10003930,Third Party,Labels,629.184,8,0.2,228.0792
6121,US-2021-163328,2021-11-04,2021-11-06,Second Class,TP-21565,Tracy Poddar,Servicing,United States,Eugene,Oregon,,West,OFF-PA-10000176,third party,Paper,15.176,1,0.2,5.3116
6122,US-2021-119018,2021-11-04,2021-11-08,Standard Class,CW-11905,Carl Weiss,Other,,Los Angeles,California,90004,West,OFF-PA-10000295,Third Party,Paper,38.88,6,0.0,18.6624
6123,US-2021-163328,2021-11-04,2021-11-06,Second Class,TP-21565,Tracy Poddar,Servicing,,Eugene,Oregon,97405,West,OFF-PA-10004353,Third Party,Paper,47.952,3,0.2,16.7832
6124,US-2021-162236,2021-11-04,2021-11-06,Second Class,ER-13855,Elpida Rittenbach,Servicing ,,Charlotte,North Carolina,28205,South,OFF-ST-10003442,Third Party,Storage,45.248,2,0.2,3.9592
6125,US-2021-163328,2021-11-04,2021-11-06,Second Class,TP-21565,Tracy Poddar,Servicing ,United States,Eugene,Oregon,97405,West,OFF-SU-10002301,Third Party,Supplies,,7,0.2,-4.1762
6126,US-2021-162236,2021-11-04,2021-11-06,Second Class,ER-13855,Elpida Rittenbach,Servicing ,,Charlotte,North Carolina,28205,South,OFF-SU-10003505,Third Party,Supplies,185.376,2,0.2,-34.758
6127,US-2021-158260,2021-11-04,2021-11-08,Standard Class,CC-12475,Cindy Chapman,Replacement ,,San Diego,California,92037,West,TEC-MA-10003176,Pre Book,Machines,686.4,2,0.2,77.22
6128,US-2021-131611,2021-11-05,2021-11-09,Standard Class,EP-13915,Emily Phan,Replacement ,,Houston,Texas,77036,Central,FUR-BO-10000780,Direct Sale,Bookcases,956.6648,7,0.32,-225.0976
6129,US-2021-144092,2021-11-05,2021-11-07,Second Class,LH-17155,Logan Haushalter,Replacement,,San Jose,California,95123,West,FUR-CH-10004875,direct sale,Chairs,113.888,2,0.2,9.9652
6130,US-2021-157280,2021-11-05,2021-11-07,First Class,LW-17125,Liz Willingham,Replacement,,Virginia Beach,Virginia,23464,South,FUR-FU-10003806,direct sale,Furnishings,756.8,5,0.0,75.68
6131,US-2021-157280,2021-11-05,2021-11-07,First Class,LW-17125,Liz Willingham,Replacement ,,Virginia Beach,Virginia,23464,South,FUR-FU-10004665,DIRECT SALE,Furnishings,273.96,2,0.0,71.2296
6132,US-2021-131611,2021-11-05,2021-11-09,Standard Class,EP-13915,Emily Phan,Replacement ,,Houston,Texas,77036,Central,FUR-TA-10002774,Direct Sale,Tables,863.128,8,0.3,-160.2952
6133,US-2021-165078,2021-11-05,2021-11-10,Standard Class,MA-17995,Michelle Arnett,Other ,,Lawrence,Indiana,46226,Central,OFF-AR-10002987,Third Party,Art,39.68,2,0.0,16.2688
6134,US-2021-131611,2021-11-05,2021-11-09,Standard Class,EP-13915,Emily Phan,Replacement ,,Houston,Texas,,Central,OFF-BI-10001989,Third Party,Binders,12.588,3,0.8,-20.1408
6135,US-2021-165078,2021-11-05,2021-11-10,Standard Class,MA-17995,Michelle Arnett,Other ,,Lawrence,Indiana,46226,Central,OFF-BI-10001989,Third Party,Binders,,5,0.0,50.352
6136,US-2021-148908,2021-11-05,2021-11-08,First Class,JH-15985,Joseph Holt,Replacement,,San Francisco,California,94109,West,OFF-BI-10002082,Third Party,Binders,53.248,2,0.2,19.968
